,nsub,xgb_8020_weights,xgb_joblib8020_max_delta_1,xgb_8020_weights_sqrt,xgb_8020_800_est,xgb_joblib8020_max_delta_5,success
4967,6,4,4,2,2,4,3
4968,4,6,2,4,2,2,2
4969,4,2,2,2,4,4,2
4970,24,24,4,5,2,4,2
4971,3,8,2,2,2,2,3
4972,3,8,2,2,2,6,3
4973,4,4,2,2,2,2,2
4974,4,8,2,2,2,2,3
4975,4,4,2,2,2,2,2
4976,4,2,4,4,1,2,2
4977,4,12,2,2,2,2,3
4978,6,6,2,6,2,2,2
4979,6,4,1,2,1,1,3
4980,24,24,24,24,24,24,1
4981,4,4,4,4,4,4,1
4982,4,4,4,4,2,4,2
4983,4,2,1,2,2,2,3
4984,4,2,1,2,2,1,3
4985,4,1,1,1,2,2,3
4986,4,1,2,1,2,1,3
4987,4,2,2,2,1,2,3
4988,4,1,1,1,1,1,3
4989,4,1,1,2,1,2,3
4990,4,1,2,1,1,1,3
4991,4,1,2,2,2,2,3
4992,4,2,1,2,1,1,3
4993,10,6,2,2,2,2,3
4994,12,24,2,12,4,4,2
4995,4,4,4,4,4,4,1
4996,4,4,2,2,2,2,2
4997,6,4,6,4,6,4,2
4998,4,7,2,2,2,2,3
4999,4,4,2,4,2,2,2
5000,6,8,4,4,4,4,3
5001,4,1,4,2,2,2,2
5002,6,2,2,2,2,2,3
5003,8,4,2,4,2,2,3
5004,10,4,2,2,2,2,3
5005,8,2,2,4,4,2,3
5006,8,8,8,8,8,8,1
5007,8,6,2,8,4,8,2
5008,4,6,4,4,4,4,2
5009,10,24,2,6,2,2,3
5010,6,8,4,2,2,6,2
5011,6,8,4,2,2,6,2
5012,8,4,4,4,4,4,3
5013,4,1,1,1,1,1,3
5014,4,1,1,1,1,1,3
5015,4,1,1,1,1,1,3
5016,4,1,1,1,1,1,3
5017,4,1,1,1,1,1,3
5018,4,2,4,2,4,2,2
5019,4,4,4,2,4,4,2
5020,4,2,4,2,4,2,2
5021,4,2,4,2,4,4,2
5022,4,2,2,2,4,2,2
5023,4,4,4,4,4,4,1
5024,4,2,2,2,2,2,3
5025,4,1,2,1,1,2,3
5026,4,4,4,4,4,4,1
5027,6,2,4,6,2,4,2
5028,6,8,4,6,6,4,2
5029,4,4,4,2,2,2,2
5030,3,12,4,2,2,2,3
5031,12,4,4,4,4,4,3
5032,10,4,2,2,2,2,3
5033,14,14,14,14,14,4,2
5034,12,3,2,2,2,2,3
5035,12,3,2,2,2,2,3
5036,4,3,2,2,6,2,3
5037,4,2,4,4,4,4,2
5038,8,6,4,4,2,4,3
5039,4,1,4,4,4,4,2
5040,5,5,5,5,1,2,2
5041,4,4,2,2,2,2,2
5042,10,2,2,2,2,2,3
5043,4,3,4,4,4,4,2
5044,4,4,4,4,4,4,1
5045,10,4,2,2,2,2,3
5046,10,4,2,4,2,2,3
5047,10,12,2,2,2,2,3
5048,10,4,2,2,2,2,3
5049,14,14,2,2,2,2,2
5050,12,14,2,2,2,1,3
5051,6,6,2,2,2,2,2
5052,12,5,2,2,2,2,3
5053,6,2,1,1,2,1,3
5054,12,4,4,4,4,4,3
5055,4,4,4,4,2,2,2
5056,12,12,1,4,4,4,2
5057,4,3,2,1,1,2,3
5058,4,5,2,1,1,2,3
5059,12,6,4,4,4,4,3
5060,8,4,4,4,4,4,3
5061,2,2,2,2,2,2,1
5062,2,3,2,2,2,2,2
5063,2,4,2,2,2,2,2
5064,2,12,2,2,2,2,2
5065,2,2,2,1,2,2,2
5066,2,8,2,2,2,2,2
5067,2,1,1,1,1,1,3
5068,2,1,1,1,1,1,3
5069,2,1,1,1,1,1,3
5070,2,1,1,1,1,1,3
5071,2,2,1,1,1,1,2
5072,2,1,1,1,1,1,3
5073,2,2,2,2,2,2,1
5074,2,6,2,6,1,1,2
5075,2,1,1,1,1,1,3
5076,2,1,2,2,2,2,2
5077,2,1,1,2,1,1,2
5078,2,4,2,2,2,2,2
5079,2,1,1,2,1,1,2
5080,2,24,2,2,2,2,2
5081,2,1,2,2,2,2,2
5082,2,1,2,2,2,2,2
5083,2,3,2,2,2,2,2
5084,2,1,2,2,2,2,2
5085,2,1,1,1,1,1,3
5086,2,2,2,2,2,2,1
5087,2,1,1,1,1,2,2
5088,2,1,1,1,1,1,3
5089,2,1,2,1,2,2,2
5090,2,1,1,1,1,1,3
5091,2,3,1,2,1,1,2
5092,2,1,1,1,1,1,3
5093,2,1,2,2,2,2,2
5094,2,3,4,3,1,4,3
5095,2,1,1,1,1,1,3
5096,2,4,1,1,1,1,3
5097,2,5,1,1,1,1,3
5098,2,2,2,2,2,2,1
5099,2,3,2,2,2,2,2
5100,2,1,1,1,1,1,3
5101,2,1,1,1,1,1,3
5102,2,1,1,1,1,1,3
5103,2,1,1,1,1,1,3
5104,2,1,1,1,1,1,3
5105,2,1,1,1,1,1,3
5106,2,1,1,1,1,1,3
5107,2,2,1,1,1,1,2
5108,2,1,1,1,1,1,3
5109,2,1,1,1,1,1,3
5110,2,1,2,2,2,2,2
5111,2,6,1,1,1,1,3
5112,2,1,1,1,1,1,3
5113,2,2,2,1,1,1,2
5114,2,1,1,1,1,1,3
5115,2,6,1,1,1,1,3
5116,2,12,2,2,2,2,2
5117,2,2,2,2,2,2,1
5118,2,2,2,2,1,2,2
5119,2,2,2,1,2,2,2
5120,2,3,2,2,2,2,2
5121,2,4,2,2,2,2,2
5122,2,1,1,1,1,1,3
5123,2,1,2,2,2,2,2
5124,2,1,1,1,1,1,3
5125,2,2,2,2,2,2,1
5126,2,1,2,1,1,2,2
5127,2,1,1,1,1,1,3
5128,2,1,1,1,1,1,3
5129,2,1,1,1,1,1,3
5130,2,1,1,1,1,1,3
5131,2,2,2,2,2,2,1
5132,2,1,1,1,1,1,3
5133,2,1,1,1,1,1,3
5134,2,1,1,1,1,1,3
5135,2,6,2,2,2,6,2
5136,2,4,2,2,2,2,2
5137,2,1,2,2,1,2,2
5138,2,1,1,1,1,1,3
5139,2,1,1,2,1,1,2
5140,2,1,1,1,1,1,3
5141,2,2,2,2,2,2,1
5142,2,8,2,2,2,2,2
5143,2,24,2,2,2,2,2
5144,2,2,1,1,1,2,2
5145,2,1,1,1,1,1,3
5146,2,1,1,1,1,1,3
5147,2,3,2,1,1,1,2
5148,2,1,1,1,1,1,3
5149,2,2,1,1,1,1,2
5150,2,6,6,6,6,2,2
5151,2,2,1,1,1,1,2
5152,2,2,1,1,1,1,2
5153,2,1,1,1,1,1,3
5154,2,5,2,2,2,2,2
5155,2,5,2,2,2,2,2
5156,2,1,1,1,1,1,3
5157,2,1,1,1,1,1,3
5158,2,1,1,1,1,1,3
5159,2,2,2,2,2,2,1
5160,2,2,2,1,2,2,2
5161,2,2,1,1,2,1,2
5162,2,1,2,2,2,2,2
5163,2,2,1,1,1,1,2
5164,2,1,1,1,1,2,2
5165,2,1,1,1,2,1,2
5166,2,2,2,2,2,2,1
5167,2,1,1,1,1,1,3
5168,2,1,1,1,1,1,3
5169,2,1,1,1,1,1,3
5170,2,1,2,1,1,1,2
5171,2,1,1,1,1,1,3
5172,2,2,2,2,2,2,1
5173,2,1,1,1,1,1,3
5174,2,1,1,1,1,1,3
5175,2,1,1,1,1,1,3
5176,2,3,2,2,2,1,2
5177,2,1,1,1,1,1,3
5178,2,1,2,2,2,2,2
5179,2,8,2,8,2,1,2
5180,2,1,1,1,1,1,3
5181,2,1,1,1,1,1,3
5182,2,2,1,1,2,1,2
5183,2,2,2,2,2,2,1
5184,2,6,2,4,2,4,2
5185,2,4,2,4,4,2,2
5186,2,2,2,2,2,2,1
5187,2,6,6,6,4,2,2
5188,2,1,1,1,1,1,3
5189,2,1,1,1,1,1,3
5190,2,2,1,1,1,1,2
5191,2,2,1,1,2,1,2
5192,2,2,2,2,2,2,1
5193,2,6,2,4,1,1,2
5194,2,6,2,6,4,1,2
5195,2,6,2,4,1,1,2
5196,2,6,2,4,4,1,2
5197,2,2,1,1,1,1,2
5198,2,2,1,1,1,1,2
5199,2,2,2,2,1,1,2
5200,2,1,1,2,2,2,2
5201,2,2,2,2,2,2,1
5202,2,3,1,1,1,1,3
5203,2,1,2,2,2,2,2
5204,2,3,2,2,2,2,2
5205,2,1,2,2,2,2,2
5206,2,1,2,2,2,2,2
5207,2,1,2,2,2,2,2
5208,2,2,2,2,2,2,1
5209,2,2,2,2,2,2,1
5210,2,2,2,2,2,2,1
5211,2,2,2,2,2,2,1
5212,2,2,2,2,2,2,1
5213,2,1,6,1,1,1,3
5214,2,2,2,2,1,2,2
5215,2,1,1,1,1,1,3
5216,2,1,1,1,1,1,3
5217,2,1,1,1,2,2,2
5218,2,4,1,1,1,1,3
5219,2,1,2,2,1,2,2
5220,2,1,2,2,1,2,2
5221,2,1,2,2,1,2,2
5222,2,6,1,1,1,1,3
5223,2,6,1,1,1,1,3
5224,2,2,2,1,2,2,2
5225,2,2,2,2,2,2,1
5226,2,2,1,2,1,2,2
5227,2,2,1,1,1,1,2
5228,2,2,1,1,1,1,2
5229,2,2,1,1,1,1,2
5230,2,5,2,2,2,2,2
5231,2,24,2,2,2,2,2
5232,2,4,4,4,4,4,3
5233,2,6,2,2,2,2,2
5234,2,2,1,2,2,1,2
5235,2,2,2,2,2,2,1
5236,2,1,2,2,2,2,2
5237,2,1,1,1,1,1,3
5238,2,1,1,1,1,1,3
5239,2,2,2,2,2,2,1
5240,2,6,1,2,4,6,2
5241,2,1,1,1,1,1,3
5242,2,1,1,1,1,1,3
5243,2,24,2,2,2,4,2
5244,2,1,1,1,2,1,2
5245,2,12,2,2,2,2,2
5246,2,1,2,1,2,2,2
5247,2,2,1,1,1,1,2
5248,2,1,1,2,2,1,2
5249,2,1,1,1,1,1,3
5250,2,2,2,1,2,2,2
5251,2,2,1,2,2,1,2
5252,2,2,2,2,2,2,1
5253,2,2,1,1,2,1,2
5254,2,2,2,2,2,2,1
5255,2,2,1,1,1,1,2
5256,2,6,2,2,2,2,2
5257,2,4,2,4,6,6,2
5258,2,1,1,1,1,1,3
5259,2,2,2,1,2,2,2
5260,2,24,2,2,2,2,2
5261,2,24,2,2,2,2,2
5262,2,1,1,1,1,1,3
5263,2,1,1,1,1,1,3
5264,2,2,2,2,2,2,1
5265,2,2,2,2,2,2,1
5266,2,24,2,6,1,1,2
5267,2,24,2,6,1,6,2
5268,2,2,2,2,2,2,1
5269,2,2,2,6,1,1,2
5270,2,2,2,2,2,2,1
5271,2,2,2,2,2,2,1
5272,2,6,2,2,2,2,2
5273,2,2,1,2,1,1,2
5274,2,2,2,2,2,2,1
5275,2,4,2,2,2,2,2
5276,2,2,2,2,2,2,1
5277,2,3,1,1,1,1,3
5278,2,4,2,4,2,2,2
5279,2,2,1,1,1,1,2
5280,2,2,2,2,2,2,1
5281,2,1,2,1,2,1,2
5282,2,1,2,1,1,2,2
5283,2,1,1,1,1,1,3
5284,2,2,2,2,2,2,1
5285,2,2,1,1,1,1,2
5286,2,1,1,1,1,1,3
5287,2,1,1,1,1,1,3
5288,2,1,1,1,1,1,3
5289,2,2,1,1,1,2,2
5290,2,3,2,2,2,2,2
5291,2,3,2,2,1,1,2
5292,2,3,2,1,2,2,2
5293,2,2,2,2,2,1,2
5294,2,2,2,1,1,1,2
5295,2,2,2,2,2,2,1
5296,2,3,2,1,1,2,2
5297,2,14,6,6,12,6,3
5298,2,1,1,1,1,1,3
5299,2,6,2,2,2,2,2
5300,2,2,2,1,2,2,2
5301,2,12,2,2,2,2,2
5302,2,2,1,1,1,1,2
5303,2,6,1,1,1,1,3
5304,2,6,1,1,1,1,3
5305,2,6,2,2,2,4,2
5306,2,1,2,2,1,1,2
5307,2,1,2,2,2,1,2
5308,2,2,2,2,2,2,1
5309,2,1,2,2,2,2,2
5310,2,5,1,1,1,1,3
5311,2,1,2,2,2,2,2
5312,2,1,2,2,2,2,2
5313,2,2,2,2,2,2,1
5314,2,1,2,2,2,2,2
5315,2,2,2,2,2,2,1
5316,2,1,1,1,1,1,3
5317,2,2,1,2,2,2,2
5318,2,1,1,1,1,1,3
5319,2,2,2,2,2,2,1
5320,2,2,2,2,2,2,1
5321,2,1,1,1,1,1,3
5322,2,1,1,1,1,1,3
5323,2,2,1,1,1,1,2
5324,2,3,1,1,1,1,3
5325,2,2,2,2,2,2,1
5326,2,1,1,1,1,1,3
5327,2,2,2,2,2,2,1
5328,2,2,2,2,2,2,1
5329,2,1,1,1,1,1,3
5330,2,1,1,1,1,1,3
5331,2,12,2,2,2,2,2
5332,2,8,2,2,2,2,2
5333,2,4,1,1,1,1,3
5334,2,1,1,1,1,1,3
5335,2,1,1,1,1,1,3
5336,2,1,1,2,1,1,2
5337,2,2,1,2,1,2,2
5338,2,2,1,2,1,1,2
5339,2,1,1,1,1,1,3
5340,2,2,1,2,1,1,2
5341,2,2,1,2,1,1,2
5342,2,1,1,1,1,1,3
5343,2,1,1,1,1,1,3
5344,2,2,2,2,2,2,1
5345,2,1,1,1,1,1,3
5346,2,2,2,2,2,2,1
5347,2,2,1,1,1,2,2
5348,2,1,1,1,1,1,3
5349,2,2,1,2,2,1,2
5350,2,1,2,1,2,2,2
5351,2,1,1,1,1,1,3
5352,2,2,2,2,2,2,1
5353,2,1,1,1,1,1,3
5354,2,2,2,1,2,2,2
5355,2,6,2,2,2,2,2
5356,2,2,2,2,2,2,1
5357,2,2,2,2,2,2,1
5358,2,1,1,1,1,2,2
5359,2,1,1,1,1,1,3
5360,2,1,1,2,1,1,2
5361,2,6,2,2,2,2,2
5362,2,1,1,1,1,1,3
5363,2,1,1,1,1,1,3
5364,2,1,1,1,1,1,3
5365,2,2,1,1,1,1,2
5366,2,1,1,1,1,1,3
5367,2,1,1,1,1,1,3
5368,2,1,1,1,1,1,3
5369,2,1,1,1,1,1,3
5370,2,2,2,1,2,2,2
5371,2,1,1,1,1,1,3
5372,2,1,1,1,1,1,3
5373,2,1,2,2,2,2,2
5374,2,1,1,1,1,1,3
5375,2,1,2,1,2,1,2
5376,2,2,2,1,2,1,2
5377,2,1,2,1,2,1,2
5378,2,1,2,1,2,1,2
5379,2,2,1,2,1,1,2
5380,2,1,2,2,1,1,2
5381,1,1,1,2,1,2,2
5382,1,1,1,1,1,1,1
5383,1,1,1,1,1,1,1
5384,1,1,1,1,1,1,1
5385,1,1,1,1,1,1,1
5386,1,1,1,1,1,1,1
5387,1,2,2,2,2,2,3
5388,1,1,1,1,1,1,1
5389,1,6,1,1,1,1,2
5390,1,1,1,2,1,1,2
5391,1,6,1,1,1,1,2
5392,1,1,1,1,1,1,1
5393,1,1,1,1,1,1,1
5394,1,1,1,1,1,1,1
5395,1,1,1,1,1,1,1
5396,1,1,1,1,1,1,1
5397,1,1,1,1,1,1,1
5398,1,1,1,2,1,2,2
5399,1,1,1,1,1,1,1
5400,1,1,1,1,1,1,1
5401,1,1,1,1,1,1,1
5402,1,1,1,1,2,2,2
5403,1,1,1,1,1,1,1
5404,1,1,1,1,1,1,1
5405,1,1,1,1,1,1,1
5406,1,3,1,2,1,1,2
5407,1,4,2,2,2,2,3
5408,1,1,6,1,1,1,2
5409,1,1,6,1,1,1,2
5410,1,12,1,2,1,2,2
5411,1,1,1,1,1,1,1
5412,1,1,1,2,1,1,2
5413,1,1,1,1,1,1,1
5414,1,1,2,2,1,2,2
5415,1,2,2,2,2,2,3
5416,1,1,2,1,1,2,2
5417,1,1,1,1,1,1,1
5418,1,1,1,1,1,1,1
5419,1,1,1,1,1,1,1
5420,1,1,1,2,1,1,2
5421,1,1,1,1,1,1,1
5422,1,1,1,1,1,1,1
5423,1,1,1,1,1,1,1
5424,1,3,1,1,1,1,2
5425,1,1,1,1,1,1,1
5426,1,1,1,2,1,1,2
5427,1,1,1,1,1,1,1
5428,1,2,1,2,2,1,2
5429,1,1,1,1,1,1,1
5430,1,6,6,6,6,6,3
5431,1,1,1,1,1,1,1
5432,1,1,1,1,1,1,1
5433,1,1,2,2,1,2,2
5434,1,1,1,1,1,1,1
5435,1,3,2,1,2,2,2
5436,1,2,2,2,1,1,2
5437,1,1,1,1,1,1,1
5438,1,5,2,2,2,2,3
5439,1,1,1,1,1,1,1
5440,1,2,1,2,2,2,2
5441,1,1,1,1,1,1,1
5442,1,1,1,1,1,1,1
5443,1,1,1,1,1,1,1
5444,1,2,2,2,2,2,3
5445,1,1,1,2,1,1,2
5446,1,7,1,6,1,1,2
5447,1,2,1,2,2,2,2
5448,1,1,1,1,1,1,1
5449,1,2,2,2,2,2,3
5450,1,1,1,1,1,1,1
5451,1,1,1,1,1,1,1
5452,1,1,1,1,1,1,1
5453,1,3,2,1,2,2,2
5454,1,2,2,2,2,2,3
5455,1,2,2,2,2,2,3
5456,1,1,1,1,1,1,1
5457,1,1,1,1,1,1,1
5458,1,1,2,1,2,1,2
5459,1,1,1,1,1,1,1
5460,1,2,2,2,2,2,3
5461,1,1,1,1,1,1,1
5462,1,1,1,1,1,1,1
5463,1,1,1,1,1,1,1
5464,1,2,2,2,2,2,3
5465,1,1,1,1,1,2,2
5466,1,1,1,1,1,1,1
5467,1,1,1,1,1,1,1
5468,1,2,1,2,1,2,2
5469,1,1,1,1,2,1,2
5470,1,1,1,1,1,1,1
5471,1,2,2,2,1,2,2
5472,1,2,1,1,1,1,2
5473,1,1,1,2,1,1,2
5474,1,24,1,1,1,1,2
5475,1,1,1,1,1,1,1
5476,1,2,2,2,1,1,2
5477,1,1,1,1,1,1,1
5478,1,3,1,2,1,2,2
5479,1,1,1,1,1,1,1
5480,1,3,1,1,1,1,2
5481,1,1,1,1,1,1,1
5482,1,2,1,1,1,1,2
5483,1,1,1,1,1,1,1
5484,1,1,1,1,1,1,1
5485,1,1,1,1,1,1,1
5486,1,1,1,1,1,1,1
5487,1,1,1,1,1,1,1
5488,1,1,2,1,2,1,2
5489,1,1,1,1,1,1,1
5490,1,1,1,1,1,1,1
5491,1,5,2,2,2,2,3
5492,1,1,1,1,1,1,1
5493,1,2,2,2,2,2,3
5494,1,2,2,2,2,2,3
5495,1,12,2,2,2,2,3
5496,1,2,1,1,2,1,2
5497,1,2,2,1,2,1,2
5498,1,8,2,2,2,1,2
5499,1,2,1,1,2,1,2
5500,1,2,1,1,2,1,2
5501,1,6,2,4,4,4,3
5502,1,6,2,4,2,2,3
5503,1,2,2,2,2,2,3
5504,1,4,2,2,2,2,3
5505,1,1,1,1,1,1,1
5506,1,1,1,1,1,1,1
5507,1,2,1,1,1,1,2
5508,1,2,2,2,4,2,3
5509,1,2,2,2,2,2,3
5510,1,2,2,2,2,2,3
5511,1,2,1,1,1,1,2
5512,1,12,1,1,1,1,2
5513,1,1,1,1,1,1,1
5514,1,1,1,1,1,1,1
5515,1,1,1,1,1,1,1
5516,1,1,1,1,1,1,1
5517,1,2,2,2,2,2,3
5518,1,3,2,2,2,2,3
5519,1,2,2,2,2,2,3
5520,1,2,2,2,1,1,2
5521,1,8,1,1,1,1,2
5522,1,2,1,1,1,1,2
5523,1,2,2,1,1,1,2
5524,1,24,2,6,1,2,2
5525,1,2,1,1,1,1,2
5526,1,2,2,2,2,2,3
5527,1,1,2,2,1,2,2
5528,1,2,1,1,2,2,2
5529,1,1,1,1,1,1,1
5530,1,1,1,1,1,1,1
5531,1,14,1,1,1,1,2
5532,1,12,4,2,2,2,3
5533,1,4,1,1,1,1,2
5534,1,1,1,1,1,1,1
5535,1,2,2,2,2,2,3
5536,1,2,1,1,1,1,2
5537,1,1,1,4,1,1,2
5538,1,24,4,4,2,2,3
5539,1,6,1,1,1,1,2
5540,1,6,1,1,1,1,2
5541,1,3,1,1,1,1,2
5542,1,2,2,2,2,2,3
5543,1,2,1,1,1,1,2
5544,1,1,1,1,1,1,1
5545,1,1,1,1,1,1,1
5546,1,1,1,1,1,1,1
5547,1,1,2,2,2,2,2
5548,1,3,1,1,1,1,2
5549,1,2,1,1,1,1,2
5550,1,3,1,1,1,1,2
5551,1,1,1,1,1,1,1
5552,1,2,2,2,2,2,3
5553,1,2,1,2,2,2,2
5554,1,1,1,1,1,1,1
5555,1,1,1,1,1,1,1
5556,1,2,1,1,1,1,2
5557,1,2,1,1,1,1,2
5558,1,6,6,6,1,6,2
5559,1,2,1,2,2,1,2
5560,1,6,1,1,1,1,2
5561,1,8,2,2,2,2,3
5562,1,6,2,2,2,2,3
5563,1,4,4,4,4,4,3
5564,1,2,2,2,2,2,3
5565,1,2,2,2,1,2,2
5566,1,12,1,2,1,2,2
5567,1,1,1,1,1,1,1
5568,1,8,2,1,2,1,2
5569,1,2,2,1,1,1,2
5570,1,2,2,2,1,2,2
5571,1,1,1,1,1,1,1
5572,1,2,2,2,2,2,3
5573,1,1,2,2,2,2,2
5574,1,1,1,2,2,2,2
5575,1,1,1,1,1,1,1
5576,1,2,1,2,2,2,2
5577,1,2,1,1,1,1,2
5578,1,2,2,2,2,2,3
5579,1,2,1,1,1,2,2
5580,1,1,1,1,1,1,1
5581,1,1,1,1,1,1,1
5582,1,6,1,2,1,1,2
5583,1,1,1,1,1,1,1
5584,1,1,2,2,1,2,2
5585,1,1,1,1,1,1,1
5586,1,2,2,2,1,2,2
5587,1,2,1,1,1,1,2
5588,1,3,1,1,1,1,2
5589,1,1,1,1,1,1,1
5590,1,2,1,2,2,1,2
5591,1,2,1,2,2,1,2
5592,1,2,2,2,2,2,3
5593,1,1,1,1,1,1,1
5594,1,1,1,1,1,1,1
5595,1,1,1,1,1,1,1
5596,1,1,1,1,1,1,1
5597,1,1,1,1,1,1,1
5598,1,1,1,1,1,1,1
5599,1,3,2,2,2,2,3
5600,1,1,1,1,1,1,1
5601,1,1,1,1,1,1,1
5602,1,2,2,2,2,2,3
5603,1,2,2,2,2,2,3
5604,1,2,1,2,1,2,2
5605,1,1,2,2,2,2,2
5606,1,6,2,2,2,2,3
5607,1,1,2,2,2,2,2
5608,1,1,1,1,1,1,1
5609,1,2,2,2,2,2,3
5610,1,5,1,1,1,1,2
5611,1,1,1,1,1,1,1
5612,1,1,1,1,1,1,1
5613,1,1,1,1,1,1,1
5614,1,1,1,1,1,1,1
5615,1,1,1,1,1,1,1
5616,1,1,1,1,1,1,1
5617,1,1,1,1,1,1,1
5618,1,2,1,1,1,1,2
5619,1,1,1,1,1,1,1
5620,1,1,1,1,1,1,1
5621,1,1,1,1,1,1,1
5622,1,1,1,1,1,1,1
5623,1,1,1,1,1,1,1
5624,1,1,1,1,1,1,1
5625,1,2,2,2,2,2,3
5626,1,1,1,1,1,1,1
5627,1,2,1,1,1,1,2
5628,1,1,1,1,1,1,1
5629,1,1,1,1,1,1,1
5630,1,1,1,1,1,1,1
5631,1,1,1,1,1,1,1
5632,1,1,1,1,1,1,1
5633,1,1,1,1,1,1,1
5634,1,1,1,1,1,1,1
5635,2,1,2,2,2,2,2
5636,2,1,2,2,2,2,2
5637,2,2,1,1,1,1,2
5638,2,1,1,1,1,1,3
5639,2,1,1,1,1,1,3
5640,2,1,2,2,2,2,2
5641,2,2,2,2,2,2,1
5642,2,2,4,2,2,2,2
5643,2,1,1,1,1,1,3
5644,2,1,1,1,1,1,3
5645,2,2,1,1,1,1,2
5646,2,1,1,1,1,1,3
5647,2,2,2,2,2,2,1
5648,2,5,2,2,2,2,2
5649,2,5,2,1,2,2,2
5650,2,1,1,1,1,1,3
5651,2,2,2,2,2,2,1
5652,2,4,2,1,2,1,2
5653,2,2,2,2,2,2,1
5654,2,2,1,1,2,2,2
5655,2,2,1,1,1,1,2
5656,2,1,1,1,1,1,3
5657,2,6,2,2,2,2,2
5658,2,8,1,2,1,2,2
5659,2,8,2,2,2,2,2
5660,2,2,2,1,2,2,2
5661,2,1,1,1,1,1,3
5662,2,1,2,2,2,2,2
5663,2,4,4,2,2,4,2
5664,2,2,2,2,2,2,1
5665,2,8,2,2,2,2,2
5666,2,2,2,1,2,2,2
5667,2,2,2,2,2,2,1
5668,2,1,1,1,1,1,3
5669,2,1,1,1,1,1,3
5670,2,4,4,2,2,2,2
5671,2,2,2,2,2,2,1
5672,2,1,2,2,2,2,2
5673,2,4,4,4,4,4,3
5674,2,4,4,4,4,4,3
5675,2,2,2,1,2,2,2
5676,2,1,1,2,1,2,2
5677,2,2,1,1,1,1,2
5678,2,2,2,2,2,2,1
5679,2,1,1,1,1,1,3
5680,2,1,1,1,1,1,3
5681,2,1,2,2,2,2,2
5682,2,2,2,2,2,2,1
5683,2,3,2,2,2,2,2
